Name;Categories;Price tax excluded;Tax rules ID;Quantity;Description;Short description;Image URLs;Active
PetiteKnit wzory Balloon Cardigan;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Balloon Cardigan.;Krótki opis PetiteKnit wzory Balloon Cardigan.;https://miedzydrutami.pl/wp-content/uploads/2023/04/petiteknit-wzory-balloon-cardigan-370x444.webp;1
PetiteKnit Baggy Hat wzór;Włóczki;35.00;1;10;Opis produktu PetiteKnit Baggy Hat wzór.;Krótki opis PetiteKnit Baggy Hat wzór.;https://miedzydrutami.pl/wp-content/uploads/2023/03/petiteknit-baggy-hat-370x444.webp;1
PetiteKnit wzory April Cardigan;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory April Cardigan.;Krótki opis PetiteKnit wzory April Cardigan.;https://miedzydrutami.pl/wp-content/uploads/2023/03/Petiteknit-wzory-april-cardigan-370x444.jpg;1
PetiteKnit Anker’s Junior wzór;Włóczki;35.00;1;10;Opis produktu PetiteKnit Anker’s Junior wzór.;Krótki opis PetiteKnit Anker’s Junior wzór.;https://miedzydrutami.pl/wp-content/uploads/2023/03/Petite-knit-ankrers-junior-370x444.jpg;1
PetiteKnit Anker’s My Size wzór;Włóczki;35.00;1;10;Opis produktu PetiteKnit Anker’s My Size wzór.;Krótki opis PetiteKnit Anker’s My Size wzór.;https://miedzydrutami.pl/wp-content/uploads/2023/03/Petite-knit-ankrers-my-size-370x444.jpg;1
PetiteKnit Anker’s Summer Shirt wzór;Włóczki;35.00;1;10;Opis produktu PetiteKnit Anker’s Summer Shirt wzór.;Krótki opis PetiteKnit Anker’s Summer Shirt wzór.;https://miedzydrutami.pl/wp-content/uploads/2023/03/wzor-petite-knit-ankers-summer-shirt-370x444.jpg;1
Bonbon Beret wzór z włóczką;Włóczki;99.90;1;10;Opis produktu Bonbon Beret wzór z włóczką.;Krótki opis Bonbon Beret wzór z włóczką.;https://miedzydrutami.pl/wp-content/uploads/2023/03/Bonbon-beret-wzor-370x444.jpg;1
Żyłka SWIV360 Silver Cable ChiaoGoo;Włóczki;52.00;1;10;Opis produktu Żyłka SWIV360 Silver Cable ChiaoGoo.;Krótki opis Żyłka SWIV360 Silver Cable ChiaoGoo.;https://miedzydrutami.pl/wp-content/uploads/2023/03/Chiaogoo-swiv-cable-370x444.jpg;1
Druty Addi CraSyTrio Novel 30cm;Włóczki;94.00;1;10;Opis produktu Druty Addi CraSyTrio Novel 30cm.;Krótki opis Druty Addi CraSyTrio Novel 30cm.;https://miedzydrutami.pl/wp-content/uploads/2023/05/TriNovel-370x444.jpg;1
Markery ślimaczki otwarte KnitPro 30 szt;Włóczki;13.90;1;10;Opis produktu Markery ślimaczki otwarte KnitPro 30 szt.;Krótki opis Markery ślimaczki otwarte KnitPro 30 szt.;https://miedzydrutami.pl/wp-content/uploads/2023/04/Markery-dziewiarskie-otwarte-knitpro-370x444.jpg;1
Zestaw drutów Mindful Warmth;Włóczki;509.00;1;10;Opis produktu Zestaw drutów Mindful Warmth.;Krótki opis Zestaw drutów Mindful Warmth.;https://miedzydrutami.pl/wp-content/uploads/2023/03/zestaw-drutow-Mindful-warmth-3-370x444.jpg;1
Zestaw drutów KnitPro Ginger DeLuxe;Włóczki;450.00;1;10;Opis produktu Zestaw drutów KnitPro Ginger DeLuxe.;Krótki opis Zestaw drutów KnitPro Ginger DeLuxe.;https://miedzydrutami.pl/wp-content/uploads/2023/03/zestaw-drutow-wymiennych-knitpro-ginger-deluxe-370x444.jpg;1
Zestaw drutów Mindful Belive;Włóczki;300.00;1;10;Opis produktu Zestaw drutów Mindful Belive.;Krótki opis Zestaw drutów Mindful Belive.;https://miedzydrutami.pl/wp-content/uploads/2023/03/zestaw-drutow-Mindful-belive-370x444.jpg;1
Puno Pascuali do barwienia;Włóczki;30.00;1;10;Opis produktu Puno Pascuali do barwienia.;Krótki opis Puno Pascuali do barwienia.;https://miedzydrutami.pl/wp-content/uploads/2023/02/Pascuali-Puno-00-naturalny-370x444.jpg;1
Cumbria Pascuali naturalna;Włóczki;30.00;1;10;Opis produktu Cumbria Pascuali naturalna.;Krótki opis Cumbria Pascuali naturalna.;https://miedzydrutami.pl/wp-content/uploads/2023/02/Cumbria-pascuali-wloczka-do-barwienia-370x444.jpg;1
Manada Pascuali;Włóczki;65.90;1;10;Opis produktu Manada Pascuali.;Krótki opis Manada Pascuali.;https://miedzydrutami.pl/wp-content/uploads/2023/02/Manada-pascuali-370x444.jpg;1
Sommer Baby 2304 Sandnes Garn;Włóczki;39.60;1;10;Opis produktu Sommer Baby 2304 Sandnes Garn.;Krótki opis Sommer Baby 2304 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/02/Sommer-Baby-2304-Sandnes-Garn-czasopismo-370x444.webp;1
Barn 2301 Sandnes Garn;Włóczki;39.60;1;10;Opis produktu Barn 2301 Sandnes Garn.;Krótki opis Barn 2301 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/02/Barn-2301-sandnes-garn-czasopismo-370x444.webp;1
Cumbria Pascuali;Włóczki;39.50;1;10;Opis produktu Cumbria Pascuali.;Krótki opis Cumbria Pascuali.;https://miedzydrutami.pl/wp-content/uploads/2023/02/Pascuali-Cumbria-kolory-front-1-370x444.jpg;1
Puno Pascuali;Włóczki;40.00;1;10;Opis produktu Puno Pascuali.;Krótki opis Puno Pascuali.;https://miedzydrutami.pl/wp-content/uploads/2023/02/Pascuali-Puno-wloczka-bawelniana-z-alpaka-front-370x444.jpg;1
Suave Pascuali;Włóczki;36.00;1;10;Opis produktu Suave Pascuali.;Krótki opis Suave Pascuali.;https://miedzydrutami.pl/wp-content/uploads/2023/02/Pascuali-Suave-wloczka-bawelna-organiczna-front-370x444.jpg;1
Nepal Pascuali OUTLET;Włóczki;42.00;1;10;Opis produktu Nepal Pascuali OUTLET.;Krótki opis Nepal Pascuali OUTLET.;https://miedzydrutami.pl/wp-content/uploads/2023/02/Pascuali-Nepal-kolory-front-1-370x444.jpg;1
Torba Saturn XL Muud brąz;Włóczki;700.00;1;10;Opis produktu Torba Saturn XL Muud brąz.;Krótki opis Torba Saturn XL Muud brąz.;https://miedzydrutami.pl/wp-content/uploads/2023/05/Saturn-muud-370x444.jpg;1
Markery okrągłe zamknięte KnitPro 50szt;Włóczki;13.90;1;10;Opis produktu Markery okrągłe zamknięte KnitPro 50szt.;Krótki opis Markery okrągłe zamknięte KnitPro 50szt.;https://miedzydrutami.pl/wp-content/uploads/2023/02/Markery-dziewiarskie-okragle-knitpro-370x444.jpg;1
Mykt Til Barn 2303 Sandnes Garn;Włóczki;39.60;1;10;Opis produktu Mykt Til Barn 2303 Sandnes Garn.;Krótki opis Mykt Til Barn 2303 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/02/mykt-til-barn-2303-sandnes-garn-czasopismo-370x444.webp;1
Dame Bomull 2204 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Dame Bomull 2204 Sandnes Garn.;Krótki opis Dame Bomull 2204 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/02/Dame-Bomull-2204-sandnes-garn-czasopismo-370x444.webp;1
Line or Tynn Line 2207 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Line or Tynn Line 2207 Sandnes Garn.;Krótki opis Line or Tynn Line 2207 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/02/Line-or-tynn-line-2207-sandnes-garn-czasopismo-370x444.webp;1
Line or Tynn Line 2206 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Line or Tynn Line 2206 Sandnes Garn.;Krótki opis Line or Tynn Line 2206 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/02/Line-or-tynn-line-2206-sandnes-garn-czasopismo-370x444.webp;1
Mykt Til Dame 2102 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Mykt Til Dame 2102 Sandnes Garn.;Krótki opis Mykt Til Dame 2102 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/05/Mykt-til-dame-2102-sandnes-garn-front-370x444.webp;1
Mykt Til Dame 2202 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Mykt Til Dame 2202 Sandnes Garn.;Krótki opis Mykt Til Dame 2202 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/10/Mykt-Til-Dame-2202-370x444.webp;1
Do It Yourself 2302 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Do It Yourself 2302 Sandnes Garn.;Krótki opis Do It Yourself 2302 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/01/DIY-2302-Sandnes-Garn-czasopismo-370x444.jpg;1
Sole Pascuali;Włóczki;45.00;1;10;Opis produktu Sole Pascuali.;Krótki opis Sole Pascuali.;https://miedzydrutami.pl/wp-content/uploads/2023/01/Pascuali-Sole-kolory-front-370x444.jpg;1
Tweed 2214 Sandnes Garn;Włóczki;39.60;1;10;Opis produktu Tweed 2214 Sandnes Garn.;Krótki opis Tweed 2214 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/01/Tweed-2214-sandnes-garn-czasopismo-370x444.webp;1
Tema 74 Marius XMAS Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Tema 74 Marius XMAS Sandnes Garn.;Krótki opis Tema 74 Marius XMAS Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/01/Tema-74-czasopismo-sandnes-garn-370x444.jpg;1
Tema 73 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Tema 73 Sandnes Garn.;Krótki opis Tema 73 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/01/Tema-73-czasopismo-sandnes-garn-370x444.webp;1
Tema 72 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Tema 72 Sandnes Garn.;Krótki opis Tema 72 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/01/Tema-72-sandnes-garn-czasopismo-370x444.webp;1
Nożyczki dziewiarskie KnitPro składane;Włóczki;28.00;1;10;Opis produktu Nożyczki dziewiarskie KnitPro składane.;Krótki opis Nożyczki dziewiarskie KnitPro składane.;https://miedzydrutami.pl/wp-content/uploads/2023/01/nozyczki-knitro-2-370x444.jpg;1
Miarka ChiaoGoo biała 150cm;Włóczki;23.00;1;10;Opis produktu Miarka ChiaoGoo biała 150cm.;Krótki opis Miarka ChiaoGoo biała 150cm.;https://miedzydrutami.pl/wp-content/uploads/2023/02/miarka-dziewiarska-chiaogoo-biala-kwadrat-370x444.jpg;1
Tweed Recycled Sandnes Garn;Włóczki;59.90;1;10;Opis produktu Tweed Recycled Sandnes Garn.;Krótki opis Tweed Recycled Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/12/Sandnes-Garn-tweed-recycled-2585-370x444.webp;1
Druty Addi Premium 100cm;Włóczki;33.00;1;10;Opis produktu Druty Addi Premium 100cm.;Krótki opis Druty Addi Premium 100cm.;https://miedzydrutami.pl/wp-content/uploads/2023/05/Druty-metalowe-na-zylce-addi-premium-370x444.jpg;1
Franky All Size 2209 Sandnes Garn;Włóczki;39.60;1;10;Opis produktu Franky All Size 2209 Sandnes Garn.;Krótki opis Franky All Size 2209 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/12/Franky-All-size-2209-Sandnes-Garn-370x444.jpg;1
Tema 68 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Tema 68 Sandnes Garn.;Krótki opis Tema 68 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/12/Tema-68-sandnes-garn-370x444.jpg;1
Do It Yourself 2109 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Do It Yourself 2109 Sandnes Garn.;Krótki opis Do It Yourself 2109 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/12/DIY-2109-Sandnes-Garn-370x444.jpg;1
Kos Sandnes Garn;Włóczki;43.00;1;10;Opis produktu Kos Sandnes Garn.;Krótki opis Kos Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/12/Sandnes-garn-wloczka-kos-3161-370x444.webp;1
Alpakka Folgetrad Sandnes Garn;Włóczki;35.90;1;10;Opis produktu Alpakka Folgetrad Sandnes Garn.;Krótki opis Alpakka Folgetrad Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/11/Alpakka-Folgetrad-sandnes-garn-2321-370x444.webp;1
Saffira Pascuali;Włóczki;59.00;1;10;Opis produktu Saffira Pascuali.;Krótki opis Saffira Pascuali.;https://miedzydrutami.pl/wp-content/uploads/2022/12/Pascuali-Saffira-kolory-front-370x444.jpg;1
Myk Start 2213 Sandnes Garn;Włóczki;39.60;1;10;Opis produktu Myk Start 2213 Sandnes Garn.;Krótki opis Myk Start 2213 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/12/Myk-til-start-2213-370x444.webp;1
Markery Mindful 100szt;Włóczki;42.00;1;10;Opis produktu Markery Mindful 100szt.;Krótki opis Markery Mindful 100szt.;https://miedzydrutami.pl/wp-content/uploads/2023/01/the-mindful-markers-1-370x444.jpg;1
Markery agrafki KnitPro 30 szt.;Włóczki;16.90;1;10;Opis produktu Markery agrafki KnitPro 30 szt..;Krótki opis Markery agrafki KnitPro 30 szt..;https://miedzydrutami.pl/wp-content/uploads/2023/01/Mio-Sitch-Markers-New3-370x444.jpg;1
PetiteKnit Jenny Sweter wzór;Włóczki;35.00;1;10;Opis produktu PetiteKnit Jenny Sweter wzór.;Krótki opis PetiteKnit Jenny Sweter wzór.;https://miedzydrutami.pl/wp-content/uploads/2023/03/wzor-petite-knit-jenny-sweater-370x444.jpg;1
Tynn Peer Gynt 2212 Sandnes Garn;Włóczki;39.60;1;10;Opis produktu Tynn Peer Gynt 2212 Sandnes Garn.;Krótki opis Tynn Peer Gynt 2212 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/11/Magazyn-Tynn-Peer-Gynt-2212-370x444.jpg;1
Mykt Til Barn 2203 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Mykt Til Barn 2203 Sandnes Garn.;Krótki opis Mykt Til Barn 2203 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/11/Myk-Til-Barn-2003-370x444.jpg;1
Alpakka Ull Sandnes Garn;Włóczki;30.90;1;10;Opis produktu Alpakka Ull Sandnes Garn.;Krótki opis Alpakka Ull Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/10/Sandnes-Garn-Alpakka-Ull-1042-370x444.webp;1
Peer Gynt Sandnes Garn;Włóczki;20.90;1;10;Opis produktu Peer Gynt Sandnes Garn.;Krótki opis Peer Gynt Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/09/Sandnes-Garn-Peer-Gynt-3509-370x444.jpg;1
Sunday Sandnes Garn;Włóczki;29.90;1;10;Opis produktu Sunday Sandnes Garn.;Krótki opis Sunday Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/09/Sandnes-Garn-Sunday-2321-370x444.webp;1
MerinoUll Sandnes Garn;Włóczki;28.90;1;10;Opis produktu MerinoUll Sandnes Garn.;Krótki opis MerinoUll Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/09/Sandnes-Garn-Merinoull-2550-370x444.webp;1
Alpakka Borstet Sandnes Garn;Włóczki;42.90;1;10;Opis produktu Alpakka Borstet Sandnes Garn.;Krótki opis Alpakka Borstet Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/09/Sandnes-Garn-Alpakka-Borstet-6003-370x444.webp;1
Double Sunday Sandnes Garn;Włóczki;29.90;1;10;Opis produktu Double Sunday Sandnes Garn.;Krótki opis Double Sunday Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/10/Sandnes-Garn-double-sunday-3511-370x444.webp;1
Bilum Yarns Loli gradient 100g;Włóczki;130.00;1;10;Opis produktu Bilum Yarns Loli gradient 100g.;Krótki opis Bilum Yarns Loli gradient 100g.;https://miedzydrutami.pl/wp-content/uploads/2023/12/Bilum-loli-yarns-370x444.jpeg;1
Bilum Yarns Loli jednobarwne;Włóczki;99.90;1;10;Opis produktu Bilum Yarns Loli jednobarwne.;Krótki opis Bilum Yarns Loli jednobarwne.;https://miedzydrutami.pl/wp-content/uploads/2023/04/Bilum-yarns-precel-472-03-370x444.jpg;1
Alpaca Lace Pascuali;Włóczki;47.00;1;10;Opis produktu Alpaca Lace Pascuali.;Krótki opis Alpaca Lace Pascuali.;https://miedzydrutami.pl/wp-content/uploads/2023/08/Pascuali-Alpaka-Lace-kolory-front-370x444.jpg;1
Sunday PetiteKnit Sandnes Garn;Włóczki;29.90;1;10;Opis produktu Sunday PetiteKnit Sandnes Garn.;Krótki opis Sunday PetiteKnit Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/04/Sandnes-Garn-Sunday-petite-Knit-2721-370x444.webp;1
Alpaca Fino Pascuali;Włóczki;47.00;1;10;Opis produktu Alpaca Fino Pascuali.;Krótki opis Alpaca Fino Pascuali.;https://miedzydrutami.pl/wp-content/uploads/2022/09/Pascuali-Alpaka-Fino-kolory-front-1-370x444.jpg;1
Balayage Pascuali;Włóczki;43.00;1;10;Opis produktu Balayage Pascuali.;Krótki opis Balayage Pascuali.;https://miedzydrutami.pl/wp-content/uploads/2022/11/Pascuali-Balayage-kolory-front-370x444.jpg;1
Merino Baby Pascuali;Włóczki;42.00;1;10;Opis produktu Merino Baby Pascuali.;Krótki opis Merino Baby Pascuali.;https://miedzydrutami.pl/wp-content/uploads/2023/02/Pascuali-merino-baby-kolory-front-1-370x444.jpg;1
Pinta Pascuali;Włóczki;49.00;1;10;Opis produktu Pinta Pascuali.;Krótki opis Pinta Pascuali.;https://miedzydrutami.pl/wp-content/uploads/2022/08/Pascuali-Pinta-370x444.jpg;1
Tynn Peer Gynt Sandnes Garn;Włóczki;20.90;1;10;Opis produktu Tynn Peer Gynt Sandnes Garn.;Krótki opis Tynn Peer Gynt Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/11/Sandnes-Garn-Tynn-Peer-Gynt-2523-370x444.webp;1
Tynn Silk Mohair Zestaw włóczek na sweter;Włóczki;199.00;1;10;Opis produktu Tynn Silk Mohair Zestaw włóczek na sweter.;Krótki opis Tynn Silk Mohair Zestaw włóczek na sweter.;https://miedzydrutami.pl/wp-content/uploads/2022/08/ZESTAW-HARMONY-TYNN-SILK-MOHAIR-2321-370x444.jpg;1
Harmony Lana Gatto;Włóczki;46.00;1;10;Opis produktu Harmony Lana Gatto.;Krótki opis Harmony Lana Gatto.;https://miedzydrutami.pl/wp-content/uploads/2022/09/HARMONY-10009-2-370x444.jpg;1
Druty Addi Unicorn 80cm;Włóczki;36.00;1;10;Opis produktu Druty Addi Unicorn 80cm.;Krótki opis Druty Addi Unicorn 80cm.;https://miedzydrutami.pl/wp-content/uploads/2022/07/Addi-unicorn-druty-metalowe-na-zylce-370x444.webp;1
Babyull Lanett Sandnes Garn włóczka wełniana;Włóczki;25.90;1;10;Opis produktu Babyull Lanett Sandnes Garn włóczka wełniana.;Krótki opis Babyull Lanett Sandnes Garn włóczka wełniana.;https://miedzydrutami.pl/wp-content/uploads/2023/01/Sandnes-Garn-Babyull-Lanett-wloczka-welniana-merino-3521-370x444.webp;1
Druty Addi Unicorn 60cm;Włóczki;36.00;1;10;Opis produktu Druty Addi Unicorn 60cm.;Krótki opis Druty Addi Unicorn 60cm.;https://miedzydrutami.pl/wp-content/uploads/2022/07/Addi-unicorn-druty-metalowe-na-zylce-370x444.webp;1
Druty Addi Unicorn 120cm;Włóczki;36.00;1;10;Opis produktu Druty Addi Unicorn 120cm.;Krótki opis Druty Addi Unicorn 120cm.;https://miedzydrutami.pl/wp-content/uploads/2022/07/Addi-unicorn-druty-metalowe-na-zylce-370x444.webp;1
Druty Addi Unicorn 100cm;Włóczki;36.00;1;10;Opis produktu Druty Addi Unicorn 100cm.;Krótki opis Druty Addi Unicorn 100cm.;https://miedzydrutami.pl/wp-content/uploads/2022/07/Addi-unicorn-druty-metalowe-na-zylce-370x444.webp;1
Włóczka bawełniana Mandarin Petit;Włóczki;19.90;1;10;Opis produktu Włóczka bawełniana Mandarin Petit.;Krótki opis Włóczka bawełniana Mandarin Petit.;https://miedzydrutami.pl/wp-content/uploads/2022/08/Sandnes-Garn-Mandarin-Petit-wloczka-bawelniana-3011-370x444.webp;1
Druty Addi Novel 80cm;Włóczki;37.00;1;10;Opis produktu Druty Addi Novel 80cm.;Krótki opis Druty Addi Novel 80cm.;https://miedzydrutami.pl/wp-content/uploads/2022/07/Druty-metalowe-na-zylce-addi-novel-370x444.webp;1
Druty Addi Novel 60cm;Włóczki;37.00;1;10;Opis produktu Druty Addi Novel 60cm.;Krótki opis Druty Addi Novel 60cm.;https://miedzydrutami.pl/wp-content/uploads/2022/07/Druty-metalowe-na-zylce-addi-novel-370x444.webp;1
Druty Addi Novel 120cm;Włóczki;37.00;1;10;Opis produktu Druty Addi Novel 120cm.;Krótki opis Druty Addi Novel 120cm.;https://miedzydrutami.pl/wp-content/uploads/2022/07/Druty-metalowe-na-zylce-addi-novel-370x444.webp;1
Druty Addi Novel 100cm;Włóczki;37.00;1;10;Opis produktu Druty Addi Novel 100cm.;Krótki opis Druty Addi Novel 100cm.;https://miedzydrutami.pl/wp-content/uploads/2022/07/Druty-metalowe-na-zylce-addi-novel-370x444.webp;1
Druty Addi Novel 100cm;Włóczki;37.00;1;10;Opis produktu Druty Addi Novel 100cm.;Krótki opis Druty Addi Novel 100cm.;https://miedzydrutami.pl/wp-content/uploads/2022/07/Druty-metalowe-na-zylce-addi-novel-370x444.webp;1
Tynn Line Sandnes Garn;Włóczki;21.00;1;10;Opis produktu Tynn Line Sandnes Garn.;Krótki opis Tynn Line Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/07/Sandnes-Garn-Tynn-Line-3021-cienka-wloczka-bawelniana-z-lnem-370x444.webp;1
Line Sandnes Garn;Włóczki;21.00;1;10;Opis produktu Line Sandnes Garn.;Krótki opis Line Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/07/Sandnes-Garn-Line-3011-wloczka-bawelniana-z-lnem-370x444.webp;1
Tykk Line Sandnes Garn;Włóczki;18.90;1;10;Opis produktu Tykk Line Sandnes Garn.;Krótki opis Tykk Line Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2022/07/Sandnes-Garn-Tykk-Line-1015-gruba-wloczka-bawelniana-z-lnem-370x444.webp;1
Włóczka Tynn Silk Mohair Sandnes Garn;Włóczki;39.90;1;10;Opis produktu Włóczka Tynn Silk Mohair Sandnes Garn.;Krótki opis Włóczka Tynn Silk Mohair Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2024/08/Sandnes-Garn-Tynn-Silk-Mohair-3509-370x444.jpg;1
Tiril 18 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Tiril 18 Sandnes Garn.;Krótki opis Tiril 18 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/01/tiril-18-sandnes-garn-czasopismo-370x444.webp;1
Miarka do drutów okrągła KnitPro;Włóczki;10.90;1;10;Opis produktu Miarka do drutów okrągła KnitPro.;Krótki opis Miarka do drutów okrągła KnitPro.;https://miedzydrutami.pl/wp-content/uploads/2023/01/miarka-do-dtutow-knitpro-mm-370x444.png;1
Drut pomocniczy KnitPro;Włóczki;11.90;1;10;Opis produktu Drut pomocniczy KnitPro.;Krótki opis Drut pomocniczy KnitPro.;https://miedzydrutami.pl/wp-content/uploads/2023/05/knitpro-druty-do-warkoczy-370x444.jpg;1
Zestaw drutów Addi Click Novel;Włóczki;510.00;1;10;Opis produktu Zestaw drutów Addi Click Novel.;Krótki opis Zestaw drutów Addi Click Novel.;https://miedzydrutami.pl/wp-content/uploads/2023/03/zestaw-drutow-addi-novel-370x444.jpg;1
SOAK płyn do prania 5ml;Włóczki;5.90;1;10;Opis produktu SOAK płyn do prania 5ml.;Krótki opis SOAK płyn do prania 5ml.;https://miedzydrutami.pl/wp-content/uploads/2022/08/Soak-saszetka-5ml-370x444.jpg;1
